class,image,yellow_ratio,brown_ratio,dark_ratio,flagged_yellow,flagged_brown,flagged_dark,flagged_overall
gray_leaf_blight,GrayLeafSpot1909.jpg,0.0931,0.0439,0.1387,False,True,True,True
gray_leaf_blight,GrayLeafSpot191.jpg,0.2245,0.1798,0.0034,False,True,False,True
gray_leaf_blight,GrayLeafSpot1910.jpg,0.0955,0.0447,0.1463,False,True,True,True
gray_leaf_blight,GrayLeafSpot1911.jpg,0.0908,0.0469,0.1487,False,True,True,True
gray_leaf_blight,GrayLeafSpot1912.jpg,0.0942,0.0445,0.1456,False,True,True,True
gray_leaf_blight,GrayLeafSpot1913.jpg,0.0927,0.0464,0.1302,False,True,True,True
gray_leaf_blight,GrayLeafSpot1914.jpg,0.0978,0.1342,0.1222,False,True,True,True
gray_leaf_blight,GrayLeafSpot1915.jpg,0.1038,0.1467,0.1293,False,True,True,True
gray_leaf_blight,GrayLeafSpot1916.jpg,0.1068,0.1494,0.1489,False,True,True,True
gray_leaf_blight,GrayLeafSpot192.jpg,0.2647,0.1492,0.0015,True,True,False,True
gray_leaf_blight,GrayLeafSpot1921.jpg,0.1150,0.1596,0.1230,False,True,True,True
gray_leaf_blight,GrayLeafSpot1922.jpg,0.1188,0.1585,0.1115,False,True,True,True
gray_leaf_blight,GrayLeafSpot1923.jpg,0.1303,0.1423,0.1069,False,True,True,True
gray_leaf_blight,GrayLeafSpot1924.jpg,0.1414,0.1363,0.1318,False,True,True,True
gray_leaf_blight,GrayLeafSpot1925.jpg,0.1452,0.1496,0.1377,False,True,True,True
gray_leaf_blight,GrayLeafSpot193.jpg,0.2640,0.1851,0.0061,True,True,False,True
gray_leaf_blight,GrayLeafSpot194.jpg,0.2677,0.1762,0.0054,True,True,False,True
gray_leaf_blight,GrayLeafSpot1944.jpg,0.1159,0.0562,0.0446,False,True,True,True
gray_leaf_blight,GrayLeafSpot195.jpg,0.2556,0.1925,0.0077,True,True,False,True
gray_leaf_blight,GrayLeafSpot1953.jpg,0.0254,0.1800,0.0521,False,True,True,True
gray_leaf_blight,GrayLeafSpot196.jpg,0.2465,0.1815,0.0070,False,True,False,True
gray_leaf_blight,GrayLeafSpot1963.jpg,0.1642,0.1120,0.1380,False,True,True,True
gray_leaf_blight,GrayLeafSpot1964.jpg,0.1661,0.1140,0.1360,False,True,True,True
gray_leaf_blight,GrayLeafSpot197.jpg,0.2514,0.1714,0.0069,True,True,False,True
gray_leaf_blight,GrayLeafSpot1971.jpg,0.1710,0.1002,0.1119,False,True,True,True
gray_leaf_blight,GrayLeafSpot1973.jpg,0.1790,0.0963,0.1138,False,True,True,True
gray_leaf_blight,GrayLeafSpot1974.jpg,0.1706,0.0870,0.0890,False,True,True,True
gray_leaf_blight,GrayLeafSpot1976.jpg,0.1563,0.0851,0.0886,False,True,True,True
gray_leaf_blight,GrayLeafSpot1979.jpg,0.1687,0.0708,0.1054,False,True,True,True
gray_leaf_blight,GrayLeafSpot198.jpg,0.2597,0.1697,0.0068,True,True,False,True
gray_leaf_blight,GrayLeafSpot199.jpg,0.2602,0.1660,0.0047,True,True,False,True
gray_leaf_blight,GrayLeafSpot200.jpg,0.2760,0.1599,0.0028,True,True,False,True
gray_leaf_blight,GrayLeafSpot201.jpg,0.2581,0.1582,0.0021,True,True,False,True
gray_leaf_blight,GrayLeafSpot202.jpg,0.2512,0.1502,0.0039,True,True,False,True
gray_leaf_blight,GrayLeafSpot2027.jpg,0.2418,0.1469,0.1307,False,True,True,True
gray_leaf_blight,GrayLeafSpot203.jpg,0.2542,0.1481,0.0045,True,True,False,True
gray_leaf_blight,GrayLeafSpot204.jpg,0.2605,0.1474,0.0050,True,True,False,True
gray_leaf_blight,GrayLeafSpot2043.jpg,0.1308,0.0276,0.0068,False,True,False,True
gray_leaf_blight,GrayLeafSpot2044.jpg,0.1261,0.0307,0.0100,False,True,False,True
gray_leaf_blight,GrayLeafSpot2045.jpg,0.1268,0.0330,0.0126,False,True,False,True
gray_leaf_blight,GrayLeafSpot2047.jpg,0.1193,0.0338,0.0177,False,True,False,True
gray_leaf_blight,GrayLeafSpot2048.jpg,0.1256,0.0374,0.0207,False,True,False,True
gray_leaf_blight,GrayLeafSpot2049.jpg,0.1281,0.0392,0.0208,False,True,False,True
gray_leaf_blight,GrayLeafSpot2054.jpg,0.1287,0.0388,0.0161,False,True,False,True
gray_leaf_blight,GrayLeafSpot2055.jpg,0.1242,0.0360,0.0174,False,True,False,True
gray_leaf_blight,GrayLeafSpot2057.jpg,0.1290,0.0465,0.0199,False,True,False,True
gray_leaf_blight,GrayLeafSpot2058.jpg,0.1374,0.0532,0.0261,False,True,True,True
gray_leaf_blight,GrayLeafSpot2059.jpg,0.1392,0.0552,0.0259,False,True,True,True
gray_leaf_blight,GrayLeafSpot2060.jpg,0.1509,0.0635,0.0274,False,True,True,True
gray_leaf_blight,GrayLeafSpot2061.jpg,0.1713,0.0613,0.0247,False,True,False,True
gray_leaf_blight,GrayLeafSpot2062.jpg,0.2059,0.0657,0.0243,False,True,False,True
gray_leaf_blight,GrayLeafSpot2063.jpg,0.2193,0.0522,0.0223,False,True,False,True
gray_leaf_blight,GrayLeafSpot2064.jpg,0.2143,0.0413,0.0183,False,True,False,True
gray_leaf_blight,GrayLeafSpot2065.jpg,0.2594,0.0596,0.0084,True,True,False,True
gray_leaf_blight,GrayLeafSpot2066.jpg,0.2774,0.0754,0.0176,True,True,False,True
gray_leaf_blight,GrayLeafSpot2067.jpg,0.2559,0.1042,0.0385,True,True,True,True
gray_leaf_blight,GrayLeafSpot2070.jpg,0.2817,0.0982,0.0336,True,True,True,True
gray_leaf_blight,GrayLeafSpot2071.jpg,0.2779,0.0834,0.0325,True,True,True,True
gray_leaf_blight,GrayLeafSpot2072.jpg,0.2509,0.0761,0.0346,True,True,True,True
gray_leaf_blight,GrayLeafSpot2073.jpg,0.2504,0.0803,0.0274,False,True,True,True
gray_leaf_blight,GrayLeafSpot2074.jpg,0.2306,0.0804,0.0231,False,True,False,True
gray_leaf_blight,GrayLeafSpot2075.jpg,0.2347,0.0851,0.0174,False,True,False,True
gray_leaf_blight,GrayLeafSpot2076.jpg,0.1871,0.0834,0.0180,False,True,False,True
gray_leaf_blight,GrayLeafSpot2077.jpg,0.0925,0.1200,0.0443,False,True,True,True
gray_leaf_blight,GrayLeafSpot2078.jpg,0.1038,0.1730,0.0508,False,True,True,True
gray_leaf_blight,GrayLeafSpot208.jpg,0.2319,0.1434,0.0007,False,True,False,True
gray_leaf_blight,GrayLeafSpot2082.jpg,0.1031,0.1749,0.0513,False,True,True,True
gray_leaf_blight,GrayLeafSpot2084.jpg,0.1043,0.1702,0.0476,False,True,True,True
gray_leaf_blight,GrayLeafSpot2085.jpg,0.0940,0.1516,0.0510,False,True,True,True
gray_leaf_blight,GrayLeafSpot2086.jpg,0.1007,0.1715,0.0525,False,True,True,True
gray_leaf_blight,GrayLeafSpot2087.jpg,0.0974,0.1824,0.0575,False,True,True,True
gray_leaf_blight,GrayLeafSpot2088.jpg,0.1152,0.1829,0.0447,False,True,True,True
gray_leaf_blight,GrayLeafSpot2089.jpg,0.1276,0.2214,0.0685,False,True,True,True
gray_leaf_blight,GrayLeafSpot209.jpg,0.2114,0.1661,0.0029,False,True,False,True
gray_leaf_blight,GrayLeafSpot2090.jpg,0.1281,0.2045,0.0653,False,True,True,True
gray_leaf_blight,GrayLeafSpot2091.jpg,0.1329,0.1874,0.0540,False,True,True,True
gray_leaf_blight,GrayLeafSpot2092.jpg,0.1177,0.1773,0.0468,False,True,True,True
gray_leaf_blight,GrayLeafSpot2093.jpg,0.1149,0.1823,0.0516,False,True,True,True
gray_leaf_blight,GrayLeafSpot2094.jpg,0.1262,0.1944,0.0605,False,True,True,True
gray_leaf_blight,GrayLeafSpot2095.jpg,0.1182,0.2084,0.0628,False,True,True,True
gray_leaf_blight,GrayLeafSpot2096.jpg,0.1107,0.1912,0.0595,False,True,True,True
gray_leaf_blight,GrayLeafSpot2097.jpg,0.0999,0.1774,0.0654,False,True,True,True
gray_leaf_blight,GrayLeafSpot2098.jpg,0.1031,0.1884,0.0674,False,True,True,True
gray_leaf_blight,GrayLeafSpot2099.jpg,0.1054,0.1874,0.0651,False,True,True,True
gray_leaf_blight,GrayLeafSpot210.jpg,0.2142,0.1858,0.0028,False,True,False,True
gray_leaf_blight,GrayLeafSpot2100.jpg,0.1160,0.2181,0.0585,False,True,True,True
gray_leaf_blight,GrayLeafSpot2101.jpg,0.1058,0.2085,0.0482,False,True,True,True
gray_leaf_blight,GrayLeafSpot2102.jpg,0.1107,0.2157,0.0499,False,True,True,True
gray_leaf_blight,GrayLeafSpot2103.jpg,0.1089,0.2053,0.0462,False,True,True,True
gray_leaf_blight,GrayLeafSpot2104.jpg,0.1101,0.1827,0.0472,False,True,True,True
gray_leaf_blight,GrayLeafSpot2106.jpg,0.0902,0.1526,0.0381,False,True,True,True
gray_leaf_blight,GrayLeafSpot2107.jpg,0.0933,0.1654,0.0493,False,True,True,True
gray_leaf_blight,GrayLeafSpot2108.jpg,0.0849,0.2565,0.0944,False,True,True,True
gray_leaf_blight,GrayLeafSpot211.jpg,0.1955,0.1893,0.0045,False,True,False,True
gray_leaf_blight,GrayLeafSpot2116.jpg,0.0901,0.2830,0.0944,False,True,True,True
gray_leaf_blight,GrayLeafSpot2117.jpg,0.0907,0.2908,0.0891,False,True,True,True
gray_leaf_blight,GrayLeafSpot2118.jpg,0.0956,0.2791,0.0838,False,True,True,True
gray_leaf_blight,GrayLeafSpot2119.jpg,0.0982,0.2620,0.0823,False,True,True,True
gray_leaf_blight,GrayLeafSpot2120.jpg,0.1067,0.1500,0.0605,False,True,True,True
gray_leaf_blight,GrayLeafSpot2121.jpg,0.1066,0.1674,0.0633,False,True,True,True
gray_leaf_blight,GrayLeafSpot2122.jpg,0.1158,0.1367,0.0641,False,True,True,True
gray_leaf_blight,GrayLeafSpot2126.jpg,0.1075,0.1258,0.0515,False,True,True,True
gray_leaf_blight,GrayLeafSpot2127.jpg,0.1175,0.1431,0.0566,False,True,True,True
gray_leaf_blight,GrayLeafSpot2128.jpg,0.1434,0.1857,0.0607,False,True,True,True
gray_leaf_blight,GrayLeafSpot2129.jpg,0.1275,0.1752,0.0631,False,True,True,True
gray_leaf_blight,GrayLeafSpot2132.jpg,0.1167,0.1904,0.0517,False,True,True,True
gray_leaf_blight,GrayLeafSpot2133.jpg,0.1028,0.1673,0.0478,False,True,True,True
gray_leaf_blight,GrayLeafSpot2134.jpg,0.0893,0.1584,0.0475,False,True,True,True
gray_leaf_blight,GrayLeafSpot2135.jpg,0.0981,0.1832,0.0428,False,True,True,True
gray_leaf_blight,GrayLeafSpot215.jpg,0.2153,0.1825,0.0035,False,True,False,True
gray_leaf_blight,GrayLeafSpot216.jpg,0.1901,0.1861,0.0016,False,True,False,True
gray_leaf_blight,GrayLeafSpot217.jpg,0.2244,0.1682,0.0063,False,True,False,True
gray_leaf_blight,GrayLeafSpot218.jpg,0.2191,0.1379,0.0032,False,True,False,True
gray_leaf_blight,GrayLeafSpot219.jpg,0.2096,0.1267,0.0036,False,True,False,True
gray_leaf_blight,GrayLeafSpot220.jpg,0.2121,0.1187,0.0024,False,True,False,True
gray_leaf_blight,GrayLeafSpot221.jpg,0.2124,0.1162,0.0019,False,True,False,True
gray_leaf_blight,GrayLeafSpot222.jpg,0.2131,0.1098,0.0020,False,True,False,True
gray_leaf_blight,GrayLeafSpot225.jpg,0.2073,0.0968,0.0039,False,True,False,True
gray_leaf_blight,GrayLeafSpot227.jpg,0.2197,0.0994,0.0063,False,True,False,True
gray_leaf_blight,GrayLeafSpot231.jpg,0.2547,0.1131,0.0073,True,True,False,True
gray_leaf_blight,GrayLeafSpot232.jpg,0.2619,0.1136,0.0068,True,True,False,True
gray_leaf_blight,GrayLeafSpot234.jpg,0.0636,0.0341,0.0438,False,True,True,True
gray_leaf_blight,GrayLeafSpot235.jpg,0.0623,0.0332,0.0427,False,True,True,True
gray_leaf_blight,GrayLeafSpot237.jpg,0.0642,0.0333,0.0460,False,True,True,True
gray_leaf_blight,GrayLeafSpot238.jpg,0.0549,0.0310,0.0549,False,True,True,True
gray_leaf_blight,GrayLeafSpot239.jpg,0.0601,0.0339,0.0576,False,True,True,True
gray_leaf_blight,GrayLeafSpot241.jpg,0.0590,0.0391,0.0515,False,True,True,True
gray_leaf_blight,GrayLeafSpot243.jpg,0.0637,0.0405,0.0426,False,True,True,True
gray_leaf_blight,GrayLeafSpot244.jpg,0.0630,0.0337,0.0195,False,True,False,True
gray_leaf_blight,GrayLeafSpot245.jpg,0.0524,0.0311,0.0365,False,True,True,True
gray_leaf_blight,GrayLeafSpot246.jpg,0.0468,0.0306,0.0309,False,True,True,True
gray_leaf_blight,GrayLeafSpot247.jpg,0.0483,0.0309,0.0259,False,True,True,True
gray_leaf_blight,GrayLeafSpot248.jpg,0.0484,0.0326,0.0374,False,True,True,True
gray_leaf_blight,GrayLeafSpot249.jpg,0.0530,0.0325,0.0389,False,True,True,True
gray_leaf_blight,GrayLeafSpot250.jpg,0.0588,0.0388,0.0423,False,True,True,True
gray_leaf_blight,GrayLeafSpot251.jpg,0.0532,0.0333,0.0494,False,True,True,True
gray_leaf_blight,GrayLeafSpot252.jpg,0.0600,0.0367,0.0435,False,True,True,True
gray_leaf_blight,GrayLeafSpot253.jpg,0.0624,0.0308,0.0326,False,True,True,True
gray_leaf_blight,GrayLeafSpot254.jpg,0.0736,0.0319,0.0124,False,True,False,True
gray_leaf_blight,GrayLeafSpot255.jpg,0.0810,0.0357,0.0250,False,True,False,True
gray_leaf_blight,GrayLeafSpot256.jpg,0.1437,0.0368,0.0108,False,True,False,True
gray_leaf_blight,GrayLeafSpot257.jpg,0.1495,0.0392,0.0092,False,True,False,True
gray_leaf_blight,GrayLeafSpot258.jpg,0.1386,0.0352,0.0069,False,True,False,True
gray_leaf_blight,GrayLeafSpot259.jpg,0.1298,0.0296,0.0123,False,True,False,True
gray_leaf_blight,GrayLeafSpot260.jpg,0.1318,0.0278,0.0089,False,True,False,True
gray_leaf_blight,GrayLeafSpot261.jpg,0.1256,0.0269,0.0117,False,True,False,True
gray_leaf_blight,GrayLeafSpot262.jpg,0.1189,0.0226,0.0091,False,True,False,True
gray_leaf_blight,GrayLeafSpot263.jpg,0.1331,0.0227,0.0051,False,True,False,True
gray_leaf_blight,GrayLeafSpot264.jpg,0.1387,0.0279,0.0058,False,True,False,True
gray_leaf_blight,GrayLeafSpot265.jpg,0.1497,0.0317,0.0117,False,True,False,True
gray_leaf_blight,GrayLeafSpot266.jpg,0.1482,0.0309,0.0162,False,True,False,True
gray_leaf_blight,GrayLeafSpot267.jpg,0.1621,0.0311,0.0053,False,True,False,True
gray_leaf_blight,GrayLeafSpot268.jpg,0.1559,0.0342,0.0123,False,True,False,True
gray_leaf_blight,GrayLeafSpot269.jpg,0.1607,0.0426,0.0135,False,True,False,True
gray_leaf_blight,GrayLeafSpot270.jpg,0.1613,0.0446,0.0093,False,True,False,True
gray_leaf_blight,GrayLeafSpot271.jpg,0.1596,0.0400,0.0134,False,True,False,True
gray_leaf_blight,GrayLeafSpot272.jpg,0.1636,0.0366,0.0131,False,True,False,True
gray_leaf_blight,GrayLeafSpot273.jpg,0.1687,0.0424,0.0107,False,True,False,True
gray_leaf_blight,GrayLeafSpot274.jpg,0.1622,0.0417,0.0139,False,True,False,True
gray_leaf_blight,GrayLeafSpot276.jpg,0.1635,0.0460,0.0087,False,True,False,True
gray_leaf_blight,GrayLeafSpot277.jpg,0.1528,0.0425,0.0149,False,True,False,True
gray_leaf_blight,GrayLeafSpot278.jpg,0.1631,0.0406,0.0092,False,True,False,True
gray_leaf_blight,GrayLeafSpot279.jpg,0.1696,0.0449,0.0089,False,True,False,True
gray_leaf_blight,GrayLeafSpot280.jpg,0.1724,0.0469,0.0129,False,True,False,True
gray_leaf_blight,GrayLeafSpot281.jpg,0.1645,0.0445,0.0127,False,True,False,True
gray_leaf_blight,GrayLeafSpot283.jpg,0.1697,0.0456,0.0189,False,True,False,True
gray_leaf_blight,GrayLeafSpot284.jpg,0.1746,0.0485,0.0116,False,True,False,True
gray_leaf_blight,GrayLeafSpot285.jpg,0.1880,0.0571,0.0067,False,True,False,True
gray_leaf_blight,GrayLeafSpot286.jpg,0.1315,0.0523,0.0158,False,True,False,True
gray_leaf_blight,GrayLeafSpot287.jpg,0.1516,0.0593,0.0159,False,True,False,True
gray_leaf_blight,GrayLeafSpot289.jpg,0.1588,0.0594,0.0145,False,True,False,True
gray_leaf_blight,GrayLeafSpot291.jpg,0.1589,0.0582,0.0142,False,True,False,True
gray_leaf_blight,GrayLeafSpot292.jpg,0.1572,0.0587,0.0139,False,True,False,True
gray_leaf_blight,GrayLeafSpot295.jpg,0.1438,0.0611,0.0143,False,True,False,True
gray_leaf_blight,GrayLeafSpot296.jpg,0.1434,0.0579,0.0126,False,True,False,True
gray_leaf_blight,GrayLeafSpot297.jpg,0.1468,0.0569,0.0098,False,True,False,True
gray_leaf_blight,GrayLeafSpot301.jpg,0.1098,0.0404,0.0145,False,True,False,True
gray_leaf_blight,GrayLeafSpot302.jpg,0.1124,0.0403,0.0133,False,True,False,True
gray_leaf_blight,GrayLeafSpot303.jpg,0.1202,0.0419,0.0108,False,True,False,True
gray_leaf_blight,GrayLeafSpot304.jpg,0.1200,0.0443,0.0127,False,True,False,True
gray_leaf_blight,GrayLeafSpot310.jpg,0.1302,0.0379,0.0098,False,True,False,True
gray_leaf_blight,GrayLeafSpot314.jpg,0.1601,0.0589,0.0102,False,True,False,True
gray_leaf_blight,GrayLeafSpot317.jpg,0.1793,0.1420,0.2321,False,True,True,True
gray_leaf_blight,GrayLeafSpot318.jpg,0.1635,0.1494,0.2631,False,True,True,True
gray_leaf_blight,GrayLeafSpot320.jpg,0.1692,0.1188,0.2129,False,True,True,True
gray_leaf_blight,GrayLeafSpot321.jpg,0.1966,0.1398,0.2036,False,True,True,True
gray_leaf_blight,GrayLeafSpot322.jpg,0.2177,0.1611,0.1731,False,True,True,True
gray_leaf_blight,GrayLeafSpot323.jpg,0.2339,0.1776,0.1673,False,True,True,True
gray_leaf_blight,GrayLeafSpot324.jpg,0.2469,0.1733,0.1274,False,True,True,True
gray_leaf_blight,GrayLeafSpot325.jpg,0.2139,0.1449,0.1094,False,True,True,True
gray_leaf_blight,GrayLeafSpot326.jpg,0.1906,0.1170,0.0555,False,True,True,True
gray_leaf_blight,GrayLeafSpot329.jpg,0.0493,0.0746,0.2049,False,True,True,True
gray_leaf_blight,GrayLeafSpot332.jpg,0.1589,0.1606,0.2376,False,True,True,True
gray_leaf_blight,GrayLeafSpot333.jpg,0.2425,0.1622,0.1603,False,True,True,True
gray_leaf_blight,GrayLeafSpot334.jpg,0.3008,0.1804,0.1082,True,True,True,True
gray_leaf_blight,GrayLeafSpot335.jpg,0.3145,0.1829,0.0729,True,True,True,True
gray_leaf_blight,GrayLeafSpot336.jpg,0.3160,0.2020,0.1278,True,True,True,True
gray_leaf_blight,GrayLeafSpot338.jpg,0.2872,0.2025,0.1781,True,True,True,True
gray_leaf_blight,GrayLeafSpot339.jpg,0.2626,0.1855,0.2042,True,True,True,True
gray_leaf_blight,GrayLeafSpot340.jpg,0.2363,0.1667,0.1328,False,True,True,True
gray_leaf_blight,GrayLeafSpot341.jpg,0.2171,0.1570,0.0953,False,True,True,True
gray_leaf_blight,GrayLeafSpot343.jpg,0.1475,0.1228,0.1836,False,True,True,True
gray_leaf_blight,GrayLeafSpot344.jpg,0.0927,0.1170,0.2640,False,True,True,True
gray_leaf_blight,GrayLeafSpot345.jpg,0.0857,0.1278,0.2839,False,True,True,True
gray_leaf_blight,GrayLeafSpot346.jpg,0.3176,0.0380,0.0966,True,True,True,True
gray_leaf_blight,GrayLeafSpot348.jpg,0.3162,0.0385,0.0941,True,True,True,True
gray_leaf_blight,GrayLeafSpot350.jpg,0.3130,0.0393,0.0931,True,True,True,True
gray_leaf_blight,GrayLeafSpot351.jpg,0.3227,0.0384,0.0944,True,True,True,True
gray_leaf_blight,GrayLeafSpot352.jpg,0.3205,0.0351,0.0889,True,True,True,True
gray_leaf_blight,GrayLeafSpot353.jpg,0.3144,0.0341,0.0816,True,True,True,True
gray_leaf_blight,GrayLeafSpot354.jpg,0.3245,0.0342,0.0791,True,True,True,True
gray_leaf_blight,GrayLeafSpot355.jpg,0.3181,0.0338,0.0768,True,True,True,True
gray_leaf_blight,GrayLeafSpot356.jpg,0.3042,0.0345,0.0906,True,True,True,True
gray_leaf_blight,GrayLeafSpot357.jpg,0.2985,0.0367,0.0914,True,True,True,True
gray_leaf_blight,GrayLeafSpot358.jpg,0.3096,0.0402,0.0893,True,True,True,True
gray_leaf_blight,GrayLeafSpot359.jpg,0.2946,0.0392,0.0943,True,True,True,True
gray_leaf_blight,GrayLeafSpot360.jpg,0.2721,0.0368,0.1144,True,True,True,True
gray_leaf_blight,GrayLeafSpot361.jpg,0.2696,0.0353,0.1164,True,True,True,True
gray_leaf_blight,GrayLeafSpot362.jpg,0.2863,0.0357,0.1209,True,True,True,True
gray_leaf_blight,GrayLeafSpot363.jpg,0.2894,0.0440,0.1266,True,True,True,True
gray_leaf_blight,GrayLeafSpot364.jpg,0.3053,0.0419,0.1429,True,True,True,True
gray_leaf_blight,GrayLeafSpot365.jpg,0.3189,0.0480,0.1499,True,True,True,True
gray_leaf_blight,GrayLeafSpot366.jpg,0.3121,0.0486,0.1484,True,True,True,True
gray_leaf_blight,GrayLeafSpot367.jpg,0.3371,0.0455,0.1498,True,True,True,True
gray_leaf_blight,GrayLeafSpot369.jpg,0.3083,0.0405,0.1426,True,True,True,True
gray_leaf_blight,GrayLeafSpot370.jpg,0.2801,0.0390,0.1268,True,True,True,True
gray_leaf_blight,GrayLeafSpot371.jpg,0.2478,0.0340,0.1185,False,True,True,True
gray_leaf_blight,GrayLeafSpot372.jpg,0.2201,0.0259,0.1340,False,True,True,True
gray_leaf_blight,GrayLeafSpot373.jpg,0.1924,0.0236,0.1437,False,True,True,True
gray_leaf_blight,GrayLeafSpot374.jpg,0.1753,0.0242,0.1369,False,True,True,True
gray_leaf_blight,GrayLeafSpot375.jpg,0.1697,0.0263,0.1324,False,True,True,True
gray_leaf_blight,GrayLeafSpot376.jpg,0.2290,0.0299,0.1408,False,True,True,True
gray_leaf_blight,GrayLeafSpot377.jpg,0.1972,0.0295,0.1525,False,True,True,True
gray_leaf_blight,GrayLeafSpot379.jpg,0.2015,0.0280,0.1395,False,True,True,True
gray_leaf_blight,GrayLeafSpot380.jpg,0.1964,0.0291,0.1406,False,True,True,True
gray_leaf_blight,GrayLeafSpot383.jpg,0.2173,0.0307,0.1336,False,True,True,True
gray_leaf_blight,GrayLeafSpot384.jpg,0.2418,0.0296,0.1243,False,True,True,True
gray_leaf_blight,GrayLeafSpot385.jpg,0.2573,0.0315,0.1117,True,True,True,True
gray_leaf_blight,GrayLeafSpot386.jpg,0.2951,0.0395,0.1167,True,True,True,True
gray_leaf_blight,GrayLeafSpot391.jpg,0.3107,0.0425,0.1276,True,True,True,True
gray_leaf_blight,GrayLeafSpot398.jpg,0.3141,0.0413,0.1111,True,True,True,True
gray_leaf_blight,GrayLeafSpot404.jpg,0.2896,0.0404,0.1505,True,True,True,True
gray_leaf_blight,GrayLeafSpot414.jpg,0.3036,0.0362,0.1460,True,True,True,True
gray_leaf_blight,GrayLeafSpot415.jpg,0.3186,0.0364,0.1458,True,True,True,True
gray_leaf_blight,GrayLeafSpot416.jpg,0.3198,0.0365,0.1435,True,True,True,True
gray_leaf_blight,GrayLeafSpot418.jpg,0.3365,0.0369,0.1440,True,True,True,True
gray_leaf_blight,GrayLeafSpot419.jpg,0.3202,0.0371,0.1356,True,True,True,True
gray_leaf_blight,GrayLeafSpot420.jpg,0.3341,0.0326,0.1227,True,True,True,True
gray_leaf_blight,GrayLeafSpot422.jpg,0.3145,0.0304,0.1152,True,True,True,True
gray_leaf_blight,GrayLeafSpot423.jpg,0.3079,0.0282,0.1040,True,True,True,True
gray_leaf_blight,GrayLeafSpot424.jpg,0.3122,0.0300,0.0972,True,True,True,True
gray_leaf_blight,GrayLeafSpot428.jpg,0.3558,0.0427,0.1296,True,True,True,True
gray_leaf_blight,GrayLeafSpot429.jpg,0.3535,0.0435,0.1352,True,True,True,True
gray_leaf_blight,GrayLeafSpot430.jpg,0.3713,0.0521,0.1378,True,True,True,True
gray_leaf_blight,GrayLeafSpot431.jpg,0.3843,0.0539,0.1411,True,True,True,True
gray_leaf_blight,GrayLeafSpot432.jpg,0.3862,0.0499,0.1510,True,True,True,True
gray_leaf_blight,GrayLeafSpot433.jpg,0.2195,0.0274,0.0735,False,True,True,True
gray_leaf_blight,GrayLeafSpot434.jpg,0.2217,0.0295,0.0679,False,True,True,True
gray_leaf_blight,GrayLeafSpot435.jpg,0.2345,0.0317,0.0571,False,True,True,True
gray_leaf_blight,GrayLeafSpot437.jpg,0.2373,0.0332,0.0553,False,True,True,True
gray_leaf_blight,GrayLeafSpot440.jpg,0.2551,0.0357,0.0434,True,True,True,True
gray_leaf_blight,GrayLeafSpot441.jpg,0.2479,0.0340,0.0351,False,True,True,True
gray_leaf_blight,GrayLeafSpot442.jpg,0.2394,0.0347,0.0316,False,True,True,True
gray_leaf_blight,GrayLeafSpot443.jpg,0.2476,0.0404,0.0350,False,True,True,True
gray_leaf_blight,GrayLeafSpot444.jpg,0.2336,0.0442,0.0369,False,True,True,True
gray_leaf_blight,GrayLeafSpot448.jpg,0.1892,0.0205,0.0424,False,True,True,True
gray_leaf_blight,GrayLeafSpot459.jpg,0.3226,0.0247,0.0644,True,True,True,True
gray_leaf_blight,GrayLeafSpot460.jpg,0.3255,0.0257,0.0645,True,True,True,True
gray_leaf_blight,GrayLeafSpot461.jpg,0.3237,0.0271,0.0652,True,True,True,True
gray_leaf_blight,GrayLeafSpot463.jpg,0.3265,0.0282,0.0678,True,True,True,True
gray_leaf_blight,GrayLeafSpot465.jpg,0.3453,0.0296,0.0673,True,True,True,True
gray_leaf_blight,GrayLeafSpot466.jpg,0.3698,0.0312,0.0696,True,True,True,True
gray_leaf_blight,GrayLeafSpot467.jpg,0.3869,0.0308,0.0775,True,True,True,True
gray_leaf_blight,GrayLeafSpot468.jpg,0.3918,0.0303,0.0863,True,True,True,True
gray_leaf_blight,GrayLeafSpot469.jpg,0.3594,0.0263,0.0918,True,True,True,True
gray_leaf_blight,GrayLeafSpot470.jpg,0.3671,0.0267,0.0949,True,True,True,True
gray_leaf_blight,GrayLeafSpot471.jpg,0.3784,0.0300,0.0923,True,True,True,True
gray_leaf_blight,GrayLeafSpot472.jpg,0.3935,0.0331,0.0911,True,True,True,True
gray_leaf_blight,GrayLeafSpot473.jpg,0.3878,0.0349,0.1039,True,True,True,True
